time,latitude[unit="degrees_north"],longitude[unit="degrees_east"],duV[unit=""]
2012-01-27T15:00:00Z,44.2081,86.1061,-0.007197258528321981
2012-01-27T18:00:00Z,44.2081,86.1061,-0.007200521882623434
2012-01-27T21:00:00Z,44.2081,86.1061,-0.007195568643510342
2012-01-28T00:00:00Z,44.2081,86.1061,-0.007030691020190716
2012-01-28T03:00:00Z,44.2081,86.1061,-0.0070087965577840805
2012-01-28T06:00:00Z,44.2081,86.1061,-0.006792249623686075
2012-01-28T09:00:00Z,44.2081,86.1061,-0.006747678853571415
2012-01-28T12:00:00Z,44.2081,86.1061,-0.006544812582433224
2012-01-28T15:00:00Z,44.2081,86.1061,-0.0063789947889745235
2012-01-28T18:00:00Z,44.2081,86.1061,-0.006086802575737238
2012-01-28T21:00:00Z,44.2081,86.1061,-0.0060372925363481045
2012-01-29T00:00:00Z,44.2081,86.1061,-0.005558272823691368
2012-01-29T03:00:00Z,44.2081,86.1061,-0.005429493263363838
2012-01-29T06:00:00Z,44.2081,86.1061,-0.0053224386647343636
2012-01-29T09:00:00Z,44.2081,86.1061,-0.005075616762042046
2012-01-29T12:00:00Z,44.2081,86.1061,-0.00486727012321353
2012-01-29T15:00:00Z,44.2081,86.1061,-0.004798778332769871
2012-01-29T18:00:00Z,44.2081,86.1061,-0.0044914111495018005
2012-01-29T21:00:00Z,44.2081,86.1061,-0.004295052494853735
2012-01-30T00:00:00Z,44.2081,86.1061,-0.003749425755813718
2012-01-30T03:00:00Z,44.2081,86.1061,-0.0036944462917745113
2012-01-30T06:00:00Z,44.2081,86.1061,-0.003915121778845787
2012-01-30T09:00:00Z,44.2081,86.1061,-0.0042301686480641365
2012-01-30T12:00:00Z,44.2081,86.1061,-0.004321667365729809
2012-01-30T15:00:00Z,44.2081,86.1061,-0.004911205265671015
2012-01-30T18:00:00Z,44.2081,86.1061,-0.005418453365564346
2012-01-30T21:00:00Z,44.2081,86.1061,-0.006217673420906067
2012-01-31T00:00:00Z,44.2081,86.1061,-0.006844317074865103
2012-01-31T03:00:00Z,44.2081,86.1061,-0.007474132347851992
2012-01-31T06:00:00Z,44.2081,86.1061,-0.008141121827065945
2012-01-31T09:00:00Z,44.2081,86.1061,-0.008870094083249569
2012-01-31T12:00:00Z,44.2081,86.1061,-0.009205900132656097
2012-01-31T15:00:00Z,44.2081,86.1061,-0.009579316712915897
2012-01-31T18:00:00Z,44.2081,86.1061,-0.009601203724741936
2012-01-31T21:00:00Z,44.2081,86.1061,-0.00957539677619934
2012-02-01T00:00:00Z,44.2081,86.1061,-0.009119706228375435
2012-02-01T03:00:00Z,44.2081,86.1061,-0.009071946144104004
2012-02-01T06:00:00Z,44.2081,86.1061,-0.008749661035835743
2012-02-01T09:00:00Z,44.2081,86.1061,-0.008564567193388939
2012-02-01T12:00:00Z,44.2081,86.1061,-0.00839558057487011
2012-02-01T15:00:00Z,44.2081,86.1061,-0.008101850748062134
2012-02-01T18:00:00Z,44.2081,86.1061,-0.0077790431678295135
2012-02-01T21:00:00Z,44.2081,86.1061,-0.007424141746014357
2012-02-02T00:00:00Z,44.2081,86.1061,-0.006715690717101097
2012-02-02T03:00:00Z,44.2081,86.1061,-0.006255647633224726
2012-02-02T06:00:00Z,44.2081,86.1061,-0.005841795355081558
2012-02-02T09:00:00Z,44.2081,86.1061,-0.0052156103774905205
2012-02-02T12:00:00Z,44.2081,86.1061,-0.004838142544031143
2012-02-02T15:00:00Z,44.2081,86.1061,-0.004409913904964924
2012-02-02T18:00:00Z,44.2081,86.1061,-0.003907766193151474
2012-02-02T21:00:00Z,44.2081,86.1061,-0.003377203131094575
2012-02-03T00:00:00Z,44.2081,86.1061,-0.0026956440415233374
2012-02-03T03:00:00Z,44.2081,86.1061,-0.002163143362849951
2012-02-03T06:00:00Z,44.2081,86.1061,-0.001882879063487053
2012-02-03T09:00:00Z,44.2081,86.1061,-0.0016782863531261683
2012-02-03T12:00:00Z,44.2081,86.1061,-0.0011224760673940182
2012-02-03T15:00:00Z,44.2081,86.1061,-9.312527254223824E-4
2012-02-03T18:00:00Z,44.2081,86.1061,-0.001325736055150628
2012-02-03T21:00:00Z,44.2081,86.1061,-0.0016493764705955982
2012-02-04T00:00:00Z,44.2081,86.1061,-0.0019818097352981567
2012-02-04T03:00:00Z,44.2081,86.1061,-0.0027292876038700342
2012-02-04T06:00:00Z,44.2081,86.1061,-0.003216323908418417
2012-02-04T09:00:00Z,44.2081,86.1061,-0.003673757892102003
2012-02-04T12:00:00Z,44.2081,86.1061,-0.004102296195924282
2012-02-04T15:00:00Z,44.2081,86.1061,-0.004925350192934275
2012-02-04T18:00:00Z,44.2081,86.1061,-0.005520186852663755
2012-02-04T21:00:00Z,44.2081,86.1061,-0.0059533873572945595
2012-02-05T00:00:00Z,44.2081,86.1061,-0.006454009097069502
2012-02-05T03:00:00Z,44.2081,86.1061,-0.0070004938170313835
2012-02-05T06:00:00Z,44.2081,86.1061,-0.007419773377478123
2012-02-05T09:00:00Z,44.2081,86.1061,-0.007864655926823616
2012-02-05T12:00:00Z,44.2081,86.1061,-0.00814018677920103
2012-02-05T15:00:00Z,44.2081,86.1061,-0.008446385152637959
2012-02-05T18:00:00Z,44.2081,86.1061,-0.00885479524731636
2012-02-05T21:00:00Z,44.2081,86.1061,-0.00923500768840313
2012-02-06T00:00:00Z,44.2081,86.1061,-0.00962469819933176
2012-02-06T03:00:00Z,44.2081,86.1061,-0.009785707108676434
2012-02-06T06:00:00Z,44.2081,86.1061,-0.009805602952837944
2012-02-06T09:00:00Z,44.2081,86.1061,-0.009694336913526058
2012-02-06T12:00:00Z,44.2081,86.1061,-0.009599863551557064
2012-02-06T15:00:00Z,44.2081,86.1061,-0.009462270885705948
2012-02-06T18:00:00Z,44.2081,86.1061,-0.009377500042319298
2012-02-06T21:00:00Z,44.2081,86.1061,-0.009260671213269234
2012-02-07T00:00:00Z,44.2081,86.1061,-0.009230803698301315
2012-02-07T03:00:00Z,44.2081,86.1061,-0.009383870288729668
2012-02-07T06:00:00Z,44.2081,86.1061,-0.009390418417751789
2012-02-07T09:00:00Z,44.2081,86.1061,-0.009129784069955349
2012-02-07T12:00:00Z,44.2081,86.1061,-0.008987883105874062
2012-02-07T15:00:00Z,44.2081,86.1061,-0.008836241438984871
2012-02-07T18:00:00Z,44.2081,86.1061,-0.008717087097465992
2012-02-07T21:00:00Z,44.2081,86.1061,-0.008448004722595215
2012-02-08T00:00:00Z,44.2081,86.1061,-0.007969101890921593
2012-02-08T03:00:00Z,44.2081,86.1061,-0.007603539153933525
2012-02-08T06:00:00Z,44.2081,86.1061,-0.007076282985508442
2012-02-08T09:00:00Z,44.2081,86.1061,-0.006436188239604235
2012-02-08T12:00:00Z,44.2081,86.1061,-0.005953490734100342
2012-02-08T15:00:00Z,44.2081,86.1061,-0.0056223077699542046
2012-02-08T18:00:00Z,44.2081,86.1061,-0.005597184412181377
2012-02-08T21:00:00Z,44.2081,86.1061,-0.005386644508689642
2012-02-09T00:00:00Z,44.2081,86.1061,-0.004987820982933044
2012-02-09T03:00:00Z,44.2081,86.1061,-0.004716785624623299
2012-02-09T06:00:00Z,44.2081,86.1061,-0.004378148354589939
2012-02-09T09:00:00Z,44.2081,86.1061,-0.003862507175654173
2012-02-09T12:00:00Z,44.2081,86.1061,-0.0034059134777635336
2012-02-09T15:00:00Z,44.2081,86.1061,-0.0028755213133990765
2012-02-09T18:00:00Z,44.2081,86.1061,-0.0027255951426923275
2012-02-09T21:00:00Z,44.2081,86.1061,-0.002418262418359518
2012-02-10T00:00:00Z,44.2081,86.1061,-0.002165605779737234
2012-02-10T03:00:00Z,44.2081,86.1061,-0.0021558403968811035
2012-02-10T06:00:00Z,44.2081,86.1061,-0.001966177485883236
2012-02-10T09:00:00Z,44.2081,86.1061,-0.0017202417366206646
2012-02-10T12:00:00Z,44.2081,86.1061,-0.0013434744905680418
2012-02-10T15:00:00Z,44.2081,86.1061,-0.0010921373032033443
2012-02-10T18:00:00Z,44.2081,86.1061,-9.031506488099694E-4
2012-02-10T21:00:00Z,44.2081,86.1061,-4.998251097276807E-4
2012-02-11T00:00:00Z,44.2081,86.1061,-3.410320496186614E-4
2012-02-11T03:00:00Z,44.2081,86.1061,-3.1157475314103067E-4
2012-02-11T06:00:00Z,44.2081,86.1061,-1.58917682711035E-4
2012-02-11T09:00:00Z,44.2081,86.1061,-2.646130742505193E-4
2012-02-11T12:00:00Z,44.2081,86.1061,-4.1855344898067415E-4
2012-02-11T15:00:00Z,44.2081,86.1061,-4.900352214463055E-4
2012-02-11T18:00:00Z,44.2081,86.1061,-5.3584756096825E-4
2012-02-11T21:00:00Z,44.2081,86.1061,-6.613414734601974E-4
2012-02-12T00:00:00Z,44.2081,86.1061,-7.829148671589792E-4
2012-02-12T03:00:00Z,44.2081,86.1061,-9.778382955119014E-4
2012-02-12T06:00:00Z,44.2081,86.1061,-0.0013621324906125665
2012-02-12T09:00:00Z,44.2081,86.1061,-0.0018050349317491055
2012-02-12T12:00:00Z,44.2081,86.1061,-0.0020416979677975178
2012-02-12T15:00:00Z,44.2081,86.1061,-0.002445113379508257
2012-02-12T18:00:00Z,44.2081,86.1061,-0.0030286863911896944
2012-02-12T21:00:00Z,44.2081,86.1061,-0.0033766611013561487
2012-02-13T00:00:00Z,44.2081,86.1061,-0.0037171142175793648
2012-02-13T03:00:00Z,44.2081,86.1061,-0.004333797376602888
2012-02-13T06:00:00Z,44.2081,86.1061,-0.004889730829745531
2012-02-13T09:00:00Z,44.2081,86.1061,-0.005494101904332638
2012-02-13T12:00:00Z,44.2081,86.1061,-0.00581514835357666
2012-02-13T15:00:00Z,44.2081,86.1061,-0.006290148012340069
2012-02-13T18:00:00Z,44.2081,86.1061,-0.006642878986895084
2012-02-13T21:00:00Z,44.2081,86.1061,-0.00686991773545742
2012-02-14T00:00:00Z,44.2081,86.1061,-0.006937459111213684
2012-02-14T03:00:00Z,44.2081,86.1061,-0.007319539785385132
2012-02-14T06:00:00Z,44.2081,86.1061,-0.007476036436855793
2012-02-14T09:00:00Z,44.2081,86.1061,-0.007697463035583496
2012-02-14T12:00:00Z,44.2081,86.1061,-0.007775731384754181
2012-02-14T15:00:00Z,44.2081,86.1061,-0.007808149326592684
2012-02-14T18:00:00Z,44.2081,86.1061,-0.007970096543431282
2012-02-14T21:00:00Z,44.2081,86.1061,-0.008051391690969467
